호선,역명,IC명,거리(km)
7호선,천왕,오산IC,44.07958642840931
9호선,개화,수원신갈IC,44.084346522356334
6호선,창신,정남IC,44.08519427300288
1호선,제기동,정남IC,44.08627177082463
6호선,디지털미디어시티,정남IC,44.09417776357685
1호선,동대문,설악IC,44.09429034466153
3호선,수서,이천IC,44.09602749771443
9호선,신목동,서종IC,44.10075116076166
7호선,보라매,양지IC,44.101435211985745
2호선,도림천,향남IC,44.10641470340416
6호선,봉화산,신둔(이천) 하이패스IC,44.10719795130228
2호선,서울대입구,남사진위IC,44.108104825580654
5호선,강일,강촌IC,44.11106429315013
9호선,구반포,덕평IC,44.11396949906324
3호선,대치,발안IC,44.11417798954518
6호선,증산,기흥동탄IC,44.1183114214797
5호선,여의도,향남IC,44.1187992063354
8호선,복정,발안IC,44.12499283579573
9호선,여의도,향남IC,44.125604199896955
5호선,거여,서여주IC,44.128182443284835
7호선,반포,발안IC,44.13184856166413
5호선,천호,오산IC,44.14181663059059
3호선,압구정,향남IC,44.15069472156165
5호선,올림픽공원,이천IC,44.151066476877816
6호선,화랑대,기흥IC,44.15261036013373
5호선,하남검단산,부평IC,44.1614001748011
4호선,미아,용인IC,44.16926037675831
6호선,신당,신둔(이천) 하이패스IC,44.19192627160172
9호선,양천향교,정남IC,44.193034939671485
1호선,청량리,북오산IC,44.19563864312344
5호선,고덕,정남IC,44.197946116073226
8호선,송파,이천IC,44.1992476983464
6호선,새절,기흥IC,44.20295479506017
5호선,송정,정남IC,44.20460519844491
2호선,문래,향남IC,44.211803381861614
1호선,제기동,양지IC,44.213939018664085
5호선,길동,오산IC,44.21459629498767
3호선,압구정,설악IC,44.21643241894787
2호선,신도림,오산IC,44.21710018377197
4호선,신용산,오산IC,44.22051080000796
7호선,먹골,신둔(이천) 하이패스IC,44.22520291619631
2호선,강남,남사진위IC,44.2252410189147
9호선,봉은사,북여주IC,44.22568323654941
2호선,양천구청,향남IC,44.22582407091893
2호선,용답,남양평IC,44.22828490190516
5호선,청구,설악IC,44.22860459507275
6호선,청구,설악IC,44.23028452101044
2호선,구로디지털단지,양지IC,44.23274665970283
8호선,신흥,남여주IC,44.23297105912512
8호선,몽촌토성,향남IC,44.24080006192412
2호선,건대입구,오산IC,44.25012400696701
4호선,혜화,정남IC,44.25852169396438
3호선,안국,북오산IC,44.25969772465951
2호선,신설동,신둔(이천) 하이패스IC,44.27476308312404
3호선,무악재,정남IC,44.284359397686636
5호선,여의도,발안IC,44.28561443554779
4호선,동대문,설악IC,44.28968897628388
9호선,여의도,발안IC,44.28979442602711
8호선,수진,어연IC,44.29016520465213
2호선,동대문역사문화공원,양지IC,44.29357196837098
7호선,건대입구,오산IC,44.29744815466132
3호선,동대입구,신둔(이천) 하이패스IC,44.302254409837246
6호선,창신,북오산IC,44.305909511221074
6호선,월드컵경기장,용인IC,44.306845164111564
9호선,신방화,화도IC,44.30841776255354
5호선,영등포시장,발안IC,44.31045971468905
7호선,상도,양평IC,44.31099868651179
4호선,숙대입구,남양평IC,44.316162364444395
6호선,이태원,오산IC,44.31832639035474
4호선,동대문역사문화공원,양지IC,44.321018350784115
7호선,용마산,덕평IC,44.32174907871963
9호선,등촌,북오산IC,44.3227323362449
5호선,화곡,북오산IC,44.323022852268736
4호선,노원,매송IC,44.3309781315744
5호선,장한평,덕평IC,44.336571394271736
7호선,사가정,북오산IC,44.33975261634393
5호선,미사,이천IC,44.34267095899665
2호선,신설동,양지IC,44.34359076320608
3호선,경복궁,북오산IC,44.347563941900965
2호선,까치산,용인IC,44.34826292498392
5호선,까치산,용인IC,44.34826292498392
6호선,석계,기흥동탄IC,44.352944610305144
8호선,석촌,남사진위IC,44.35298557805557
3호선,구파발,수원신갈IC,44.358922745465016
5호선,신길,오산IC,44.36283927098815
5호선,양평,서종IC,44.36468119595802
9호선,마곡나루,정남IC,44.36669770789052
8호선,모란,송탄IC,44.37100324898678
4호선,신용산,남양평IC,44.37633833828674
1호선,시청,남양평IC,44.376757609942935
3호선,매봉,북여주IC,44.37999188734503
4호선,서울,남양평IC,44.38460666728495
2호선,시청,남양평IC,44.387270882831004
2호선,역삼,남사진위IC,44.38825347744756
7호선,태릉입구,봉담IC,44.39071106584537
6호선,태릉입구,봉담IC,44.39071106584537
7호선,먹골,비봉IC,44.39960075720383
2호선,잠실나루,향남IC,44.399614838219385
8호선,복정,서여주IC,44.40214416528823
5호선,동대문역사문화공원,양지IC,44.40232049641473
2호선,잠실새내,향남IC,44.40254287004604
1호선,서울,남양평IC,44.41049648752516
1호선,신설동,신둔(이천) 하이패스IC,44.41746090036372
7호선,뚝섬유원지,북여주IC,44.41844538130227
7호선,용마산,정남IC,44.42134656959241
7호선,장암,동수원IC,44.42368761821644
1호선,청량리,정남IC,44.43165363008633
5호선,광화문,남양평IC,44.43682229836546
5호선,영등포구청,발안IC,44.441594364626475
3호선,금호,설악IC,44.44934992172553
7호선,학동,설악IC,44.45198571413273
6호선,석계,비봉IC,44.45236121638776
3호선,독립문,북오산IC,44.461608752480245
2호선,동대문역사문화공원,설악IC,44.46424382013842
5호선,방화,화도IC,44.46544312370282
5호선,올림픽공원,향남IC,44.46597209534111
5호선,마포,양평IC,44.46600630598623
6호선,녹사평,오산IC,44.47096976663914
5호선,오목교,발안IC,44.474263512636675
2호선,구로디지털단지,서종IC,44.47434729797269
7호선,장암,서안산IC,44.47622311265796
4호선,숙대입구,양지IC,44.48286669257065
7호선,건대입구,북여주IC,44.486463596000284
9호선,공항시장,정남IC,44.48728303206468
4호선,미아사거리,기흥동탄IC,44.49321823195398
2호선,신도림,서종IC,44.495915539652806
5호선,여의도,오산IC,44.500054638009985
1호선,신설동,양지IC,44.50196462701583
9호선,여의도,오산IC,44.50851204110561
6호선,마포구청,북오산IC,44.51149164558676
3호선,녹번,기흥IC,44.5213275073768
6호선,봉화산,기흥동탄IC,44.52158140882671
4호선,신용산,향남IC,44.5241671757131
3호선,매봉,설악IC,44.52431235835072
2호선,낙성대,남양평IC,44.5268336222463
4호선,미아,비봉IC,44.526979266942256
7호선,장암,동수원IC,44.532133500526086
7호선,마들,수원신갈IC,44.53679634794347
7호선,어린이대공원,북여주IC,44.53945843808328
5호선,영등포시장,향남IC,44.54382665038375
3호선,대청,발안IC,44.545564702000895
5호선,송정,마성IC,44.54654962694676
3호선,옥수,설악IC,44.55358336706469
2호선,봉천,남사진위IC,44.55606282549995
6호선,신내,봉담IC,44.563896519823956
3호선,학여울,발안IC,44.56693856675104
3호선,무악재,양평IC,44.569225427518425
7호선,태릉입구,기흥동탄IC,44.57227358491747
6호선,태릉입구,기흥동탄IC,44.57227358491747
8호선,수진,남여주IC,44.579998882780394
6호선,동묘앞,양지IC,44.58075369890861
9호선,언주,발안IC,44.582156397751994
5호선,신정,발안IC,44.582281960966924
5호선,양평,발안IC,44.58649480303195
9호선,언주,설악IC,44.589575389062105
5호선,하남풍산,비봉IC,44.594157653443574
5호선,김포공항,정남IC,44.59800809234735
4호선,미아,봉담IC,44.59829561145564
2호선,이대,양평IC,44.60032430600492
6호선,효창공원앞,양지IC,44.60236176269779
2호선,동대문역사문화공원,신둔(이천) 하이패스IC,44.60373703268506
4호선,동대문역사문화공원,설악IC,44.60411703773464
8호선,모란,서안성IC,44.6052565535286
5호선,군자,북여주IC,44.60577903015032
9호선,흑석(중앙대입구),남양평IC,44.60802358882318
3호선,충무로,양지IC,44.60828002140948
4호선,충무로,양지IC,44.60828002140948
7호선,대림,서종IC,44.61048436731575
7호선,군자,북여주IC,44.61415023057443
2호선,건대입구,북여주IC,44.614533372635286
2호선,영등포구청,발안IC,44.61819456215693
5호선,여의나루,향남IC,44.62098950988817
2호선,선릉,남사진위IC,44.63061007049305
9호선,김포공항,정남IC,44.6320543118005
1호선,동묘앞,양지IC,44.63357229270662
5호선,송정,마성IC,44.63389137678758
3호선,잠원,발안IC,44.64733358726758
4호선,혜화,설악IC,44.64843136576921
9호선,등촌,용인IC,44.64990451987465
2호선,선릉,발안IC,44.65766315417344
4호선,동대문역사문화공원,신둔(이천) 하이패스IC,44.660663330202965
5호선,목동,발안IC,44.670176868022864
3호선,약수,설악IC,44.671273843219176
7호선,장암,서안산IC,44.67194760436966
7호선,논현,발안IC,44.673503176750046
5호선,하남검단산,비봉IC,44.674858613621694
4호선,혜화,북오산IC,44.68481140196824
6호선,동묘앞,신둔(이천) 하이패스IC,44.6897868955668
2호선,역삼,설악IC,44.69013183960839
7호선,중곡,북여주IC,44.693676504635185
5호선,둔촌동,이천IC,44.70168529740068
6호선,화랑대,신둔(이천) 하이패스IC,44.71398842824229
1호선,동묘앞,신둔(이천) 하이패스IC,44.71555679845162
3호선,수서,발안IC,44.718726887188645
6호선,약수,설악IC,44.72316868598384
9호선,신방화,정남IC,44.724589174865834
5호선,방이,남사진위IC,44.725779451556825
6호선,보문,정남IC,44.72938436123192
6호선,새절,기흥동탄IC,44.73022749537561
6호선,증산,정남IC,44.730442683870216
7호선,상도,신둔(이천) 하이패스IC,44.73421231758315
9호선,염창,서종IC,44.73473147745239
9호선,신방화,마성IC,44.73486575189373
1호선,동대문,양지IC,44.74707957209055
9호선,노량진,양평IC,44.75088506776977
7호선,중화,양지IC,44.75108390947352
6호선,봉화산,봉담IC,44.751956776039236
4호선,동작,덕평IC,44.753275007671554
9호선,삼성중앙,북여주IC,44.75409588759844
4호선,동대문,양지IC,44.75828410516215
4호선,삼각지,오산IC,44.7586107969306
6호선,한강진,오산IC,44.7597679689076
5호선,강일,이천IC,44.76735935228829
9호선,동작,덕평IC,44.76856421074605
2호선,대림,서종IC,44.77306395253445
2호선,성수,오산IC,44.77407581353414
5호선,상일동,정남IC,44.776230899490194
2호선,신답,덕평IC,44.77986018418661
3호선,옥수,오산IC,44.78082189637179
5호선,동대문역사문화공원,신둔(이천) 하이패스IC,44.78174084451643
5호선,하남시청,정남IC,44.78420545279036
5호선,광나루,오산IC,44.79378607841875
8호선,장지,서여주IC,44.79816697903262
6호선,삼각지,오산IC,44.80082987081541
9호선,양천향교,기흥IC,44.801870419834174
7호선,신풍,양지IC,44.8044579500601
5호선,상일동,도화IC,44.80582873006211
9호선,공항시장,마성IC,44.81224443184651
5호선,동대문역사문화공원,설악IC,44.81270023716837
9호선,신방화,마성IC,44.81959900779533
5호선,송정,화도IC,44.82066646201348
6호선,화랑대,기흥동탄IC,44.82349037446152
3호선,경복궁,남양평IC,44.82437461453813
7호선,천왕,화도IC,44.82708063476759
8호선,신흥,어연IC,44.827999520877114
4호선,신용산,신둔(이천) 하이패스IC,44.82891747189963
8호선,수진,송탄IC,44.83071862910126
7호선,공릉,기흥IC,44.84017323284496
8호선,장지,발안IC,44.84138850393153
6호선,고려대,신둔(이천) 하이패스IC,44.848823027650226
6호선,대흥,양평IC,44.85015163957191
2호선,선릉,북여주IC,44.85276285723945
5호선,여의나루,오산IC,44.85353366696002
9호선,샛강,양지IC,44.859312554122674
6호선,삼각지,신둔(이천) 하이패스IC,44.86095608146518
6호선,화랑대,봉담IC,44.86528958711738
4호선,삼각지,신둔(이천) 하이패스IC,44.87282538229289
6호선,신내,양지IC,44.87589003781438
5호선,강일,가좌IC,44.882120842767264
5호선,영등포구청,향남IC,44.88224128607151
5호선,미사,서여주IC,44.88461546778309
6호선,보문,북오산IC,44.88751650945888
5호선,마곡,기흥IC,44.89056822488484
5호선,발산,기흥IC,44.89056822488484
9호선,공항시장,화도IC,44.89458644503571
9호선,공항시장,마성IC,44.89924088129288
7호선,사가정,덕평IC,44.903707282738544
6호선,응암,기흥IC,44.905623587097566
4호선,당고개,수원신갈IC,44.90855989295745
8호선,산성,남여주IC,44.91214635295728
5호선,상일동,강촌IC,44.912280794846275
6호선,안암,정남IC,44.92390875067169
1호선,동대문,신둔(이천) 하이패스IC,44.926295308556405
1호선,종로5가,설악IC,44.9264758593666
7호선,용마산,북여주IC,44.926714134092954
9호선,국회의사당,향남IC,44.92676526975244
9호선,노들,신둔(이천) 하이패스IC,44.93297441947321
6호선,안암,북오산IC,44.936431417061605
5호선,을지로4가,양지IC,44.9436033248678
8호선,석촌,이천IC,44.94588735867418
2호선,을지로4가,양지IC,44.94665490713241
4호선,이촌,발안IC,44.95279103183078
6호선,안암,신둔(이천) 하이패스IC,44.955618838457305
5호선,미사,비봉IC,44.95767988103339
8호선,수진,서안성IC,44.96364037486593
9호선,국회의사당,발안IC,44.966673058930446
4호선,명동,양지IC,44.96742166095659
5호선,여의나루,발안IC,44.969398026584855
2호선,삼성,남사진위IC,44.975124369650196
6호선,태릉입구,신둔(이천) 하이패스IC,44.975716172280016
7호선,태릉입구,신둔(이천) 하이패스IC,44.975716172280016
4호선,동대문,신둔(이천) 하이패스IC,44.98111435378833
4호선,한성대입구,정남IC,44.981645352994015
6호선,태릉입구,비봉IC,44.98591987456949
7호선,태릉입구,비봉IC,44.98591987456949
9호선,신논현,남사진위IC,44.99084235411938
6호선,디지털미디어시티,용인IC,44.99161093101282
3호선,홍제,정남IC,44.99859114472901
2호선,봉천,양평IC,45.012108448278006
3호선,동대입구,설악IC,45.01396531412171
2호선,도림천,서종IC,45.01614412418895
6호선,증산,용인IC,45.01895762883874
6호선,이태원,향남IC,45.01914197274927
2호선,영등포구청,향남IC,45.021841398589814
7호선,중계,용인IC,45.02350749585514
2호선,문래,오산IC,45.03928666244484
7호선,뚝섬유원지,향남IC,45.05150691453486
2호선,한양대,덕평IC,45.0574405167468
6호선,녹사평,향남IC,45.05752974560921
5호선,굽은다리,오산IC,45.06132238098338
5호선,개화산,화도IC,45.07139208557036
3호선,일원,이천IC,45.07227694045452
3호선,녹번,기흥동탄IC,45.07339488566153
4호선,상계,매송IC,45.07582452879575
7호선,어린이대공원,오산IC,45.07605116342021
7호선,장승배기,양평IC,45.0867175297104
7호선,수락산,마성IC,45.09332299344469
7호선,마들,매송IC,45.09593513549098
5호선,개롱,서여주IC,45.09767140489406
7호선,수락산,마성IC,45.100571614736154
2호선,뚝섬,오산IC,45.10884082123554
7호선,청담,북여주IC,45.110554464341355
9호선,사평,남사진위IC,45.11220267868514
2호선,서울대입구,덕평IC,45.12043487209903
4호선,서울,양지IC,45.1217023265367
2호선,도림천,오산IC,45.125543543993956
2호선,신림,신둔(이천) 하이패스IC,45.12899114352135
2호선,종합운동장,남사진위IC,45.12919113429055
2호선,신림,남사진위IC,45.131901457612265
1호선,서울,양지IC,45.13672892461822
9호선,증미,북오산IC,45.14479228694925
1호선,종로5가,양지IC,45.14784922990607
6호선,효창공원앞,남양평IC,45.14795595926279
4호선,삼각지,향남IC,45.149340726361906
9호선,언주,남사진위IC,45.15217424758338
7호선,대림,양지IC,45.17299293391545
4호선,충무로,신둔(이천) 하이패스IC,45.18216779119641
3호선,충무로,신둔(이천) 하이패스IC,45.18216779119641
5호선,서대문,남양평IC,45.18332527968614
5호선,강일,정남IC,45.191743820952
7호선,면목,북오산IC,45.196052946698956
5호선,영등포시장,오산IC,45.19732499478851
7호선,사가정,북여주IC,45.1974537612162
6호선,삼각지,향남IC,45.2023539021402
3호선,홍제,양평IC,45.20266399240277
4호선,남태령,어연IC,45.20276091442455
6호선,버티고개,설악IC,45.20282839960984
3호선,을지로3가,양지IC,45.20478045654321
5호선,양평,향남IC,45.20590917712823
3호선,지축,비봉IC,45.20721412478319
5호선,우장산,북오산IC,45.209240463326594
7호선,고속터미널,남사진위IC,45.21131779928445
3호선,신사,발안IC,45.21673204496995
7호선,사가정,정남IC,45.23068276996662
9호선,선정릉,발안IC,45.236162066169385
6호선,석계,신둔(이천) 하이패스IC,45.23846510949807
2호선,충정로,남양평IC,45.24211080187339
5호선,상일동,이천IC,45.24308422040124
9호선,양천향교,기흥동탄IC,45.24463960522342
8호선,신흥,송탄IC,45.245656187799796
2호선,잠실,남사진위IC,45.247765329063995
2호선,을지로3가,양지IC,45.24828039845933
9호선,마곡나루,기흥IC,45.25123863164036
2호선,대림,양지IC,45.25191348828893
6호선,월드컵경기장,북오산IC,45.2519909785354
7호선,공릉,봉담IC,45.255883154331734
6호선,안암,양지IC,45.25655216819519
8호선,모란,남여주IC,45.26525522052562
5호선,길동,이천IC,45.26630892232313
7호선,학동,발안IC,45.26779486103797
3호선,녹번,용인IC,45.27558699120325
7호선,온수,오산IC,45.28133743981987
5호선,하남검단산,정남IC,45.28595036527588
3호선,신사,설악IC,45.29413943122828
5호선,김포공항,마성IC,45.29468074003418
6호선,창신,양지IC,45.29635864828125
6호선,창신,신둔(이천) 하이패스IC,45.296422871714135
3호선,양재,북여주IC,45.30229009800251
5호선,마곡,기흥동탄IC,45.314260641394355
5호선,발산,기흥동탄IC,45.314260641394355
4호선,회현,양지IC,45.31705409224442
6호선,고려대,양지IC,45.31813373296149
8호선,신흥,서안성IC,45.31855274165509
3호선,옥수,덕평IC,45.32076800373766
4호선,수유,용인IC,45.321172608557866
7호선,가산디지털단지,양지IC,45.32204956871594
3호선,구파발,마성IC,45.323006474129066
5호선,오목교,향남IC,45.32535955381633
9호선,김포공항,마성IC,45.32856737005789
4호선,한성대입구,북오산IC,45.32982109381199
5호선,하남검단산,남여주IC,45.3332153553856
5호선,오목교,서종IC,45.340452500651814
5호선,여의나루,양지IC,45.348002689641916
6호선,고려대,북오산IC,45.35636847082024
4호선,미아,기흥IC,45.357604427599
5호선,미사,서인천IC,45.35961022100459
9호선,구반포,남사진위IC,45.36142707786101
3호선,구파발,마성IC,45.365128471300864
9호선,고속터미널,남사진위IC,45.36788234757502
2호선,을지로4가,설악IC,45.37061586308284
5호선,을지로4가,설악IC,45.37107057940455
9호선,국회의사당,오산IC,45.37143539858444
2호선,신촌,양평IC,45.3770672392979
6호선,돌곶이,신둔(이천) 하이패스IC,45.37714201790847
7호선,남구로,양지IC,45.377957624078675
3호선,고속터미널,남사진위IC,45.38391969503747
5호선,김포공항,마성IC,45.38399946323682
8호선,잠실,남사진위IC,45.38685258659627
2호선,신정네거리,향남IC,45.38980506487187
5호선,까치산,발안IC,45.390354214277956
2호선,까치산,발안IC,45.390354214277956
5호선,충정로,남양평IC,45.39351118133262
5호선,을지로4가,신둔(이천) 하이패스IC,45.39494189300048
9호선,신반포,남사진위IC,45.39742245074214
2호선,을지로4가,신둔(이천) 하이패스IC,45.397567613357324
8호선,문정,발안IC,45.401475397869056
9호선,김포공항,마성IC,45.417857739378356
9호선,신논현,설악IC,45.42095464917001
9호선,증미,용인IC,45.42592083162456
9호선,선정릉,남사진위IC,45.42717132681726
7호선,논현,설악IC,45.42957031846755
7호선,숭실대입구,남양평IC,45.432224414588056
6호선,응암,기흥동탄IC,45.438222481061686
9호선,등촌,서종IC,45.44042369227688
8호선,문정,서여주IC,45.449760929408335
6호선,고려대,정남IC,45.449792468871486
8호선,암사,오산IC,45.45067537131672
5호선,답십리,덕평IC,45.45072723896259
5호선,여의도,양지IC,45.45150866511098
6호선,역촌,기흥IC,45.45211753956466
8호선,몽촌토성,이천IC,45.4524377015177
3호선,구파발,봉담IC,45.453245543283494
6호선,효창공원앞,오산IC,45.462601326083536
9호선,여의도,양지IC,45.46314119779947
6호선,새절,용인IC,45.46704233527896
6호선,상월곡,신둔(이천) 하이패스IC,45.46950679017765
6호선,보문,신둔(이천) 하이패스IC,45.47184085909123
1호선,종로5가,신둔(이천) 하이패스IC,45.47615597104142
9호선,선정릉,북여주IC,45.48060765094275
6호선,새절,정남IC,45.480783274466454
3호선,무악재,북오산IC,45.48708130650095
2호선,서울대입구,남양평IC,45.49442369734041
6호선,월곡,신둔(이천) 하이패스IC,45.4965739001279
5호선,화곡,용인IC,45.49852162659179
2호선,양천구청,오산IC,45.503777268372716
7호선,공릉,기흥동탄IC,45.50443539295387
5호선,아차산,오산IC,45.51460308092079
5호선,개화산,정남IC,45.51550147780903
8호선,단대오거리,어연IC,45.51787208063259
7호선,장승배기,신둔(이천) 하이패스IC,45.526629734477766
2호선,강남,설악IC,45.527876620120566
3호선,금호,오산IC,45.527889278371376
6호선,공덕,양지IC,45.52879502867847
2호선,당산,발안IC,45.534578305285784
9호선,삼성중앙,남사진위IC,45.537387610149786
4호선,성신여대입구,정남IC,45.542406560536186
5호선,마포,양지IC,45.544699972898684
5호선,송정,기흥IC,45.5463722730473
6호선,신내,비봉IC,45.55365318815857
6호선,봉화산,비봉IC,45.55539143770566
9호선,노들,남양평IC,45.56076758422868
5호선,강동,이천IC,45.56248792190739
6호선,화랑대,비봉IC,45.56462462408614
5호선,올림픽공원,남사진위IC,45.56571459730096
3호선,양재,설악IC,45.573507838900106
6호선,한강진,향남IC,45.5782116328994
2호선,삼성,발안IC,45.584746880059754
9호선,당산,발안IC,45.59134394618244
5호선,여의나루,양평IC,45.59495736308692
5호선,공덕,양지IC,45.59866957493112
9호선,봉은사,남사진위IC,45.59925785334168
1호선,종로3가,양지IC,45.60229458053073
6호선,버티고개,오산IC,45.604597861540284
7호선,반포,남사진위IC,45.60703014012515
4호선,신용산,발안IC,45.61071590126044
9호선,증미,서종IC,45.61308679249768
6호선,보문,양지IC,45.614973973617126
7호선,먹골,양지IC,45.61708672475828
5호선,하남시청,오산IC,45.63183615489216
4호선,수유,비봉IC,45.63375427877063
4호선,명동,신둔(이천) 하이패스IC,45.64509851266103
4호선,숙대입구,신둔(이천) 하이패스IC,45.64652674645568
5호선,강일,서여주IC,45.649537794181974
5호선,강일,도화IC,45.65306455780263
7호선,숭실대입구,남사진위IC,45.663541971722516
5호선,영등포구청,오산IC,45.67180653843283
7호선,남구로,서종IC,45.675470593795936
7호선,면목,덕평IC,45.67650866241662
9호선,마곡나루,기흥동탄IC,45.681523861325246
6호선,효창공원앞,향남IC,45.68960211931261
5호선,굽은다리,이천IC,45.69328642503438
5호선,하남풍산,정남IC,45.69972053635546
3호선,불광,기흥IC,45.708989502658795
2호선,을지로입구,양지IC,45.709175462600406
2호선,역삼,북여주IC,45.70918172028813
8호선,몽촌토성,남사진위IC,45.713360977697384
9호선,동작,남사진위IC,45.717769061558265
7호선,면목,북여주IC,45.718515443563106
5호선,명일,오산IC,45.72190020191498
9호선,삼성중앙,발안IC,45.72504512158639
9호선,개화,화도IC,45.73172696724453
4호선,성신여대입구,북오산IC,45.731909750927755
5호선,개화산,마성IC,45.73195785690447
5호선,목동,향남IC,45.73444544810095
3호선,을지로3가,신둔(이천) 하이패스IC,45.73760818420039
5호선,김포공항,화도IC,45.74100855413718
3호선,종로3가,양지IC,45.74639778795643
6호선,광흥창,양평IC,45.749641113347714
4호선,충무로,설악IC,45.750034741618116
3호선,충무로,설악IC,45.750034741618116
9호선,김포공항,화도IC,45.754585273376584
6호선,불광,기흥IC,45.75723270110767
5호선,신길,양지IC,45.75857882886644
8호선,단대오거리,서안성IC,45.75960432630828
4호선,수유,봉담IC,45.760214296895604
4호선,동작,남사진위IC,45.7614152508927
7호선,논현,남사진위IC,45.76172815930167
8호선,강동구청,향남IC,45.76535467962386
8호선,단대오거리,송탄IC,45.767795225449625
5호선,방화,마성IC,45.768791160333386
3호선,지축,수원신갈IC,45.76893219504689
1호선,종로3가,설악IC,45.77896171133206
2호선,영등포구청,오산IC,45.78041339069422
5호선,하남검단산,오산IC,45.78110029987727
7호선,공릉,비봉IC,45.787136645209564
5호선,애오개,남양평IC,45.79139927242379
2호선,을지로3가,신둔(이천) 하이패스IC,45.7928968603874
8호선,잠실,이천IC,45.79369180337556
6호선,봉화산,양지IC,45.800673765968256
5호선,고덕,이천IC,45.8017474115577
3호선,경찰병원,서여주IC,45.804906839126545
2호선,당산,향남IC,45.81006028837112
7호선,공릉,신둔(이천) 하이패스IC,45.81076631879566
9호선,가양,북오산IC,45.811057870402
9호선,노량진,신둔(이천) 하이패스IC,45.813995267900346
5호선,신정,향남IC,45.81505278538174
5호선,개화산,마성IC,45.81740913670663
3호선,오금,서여주IC,45.821399025006144
3호선,종로3가,설악IC,45.822440969385546
2호선,강변,향남IC,45.82523140844564
9호선,공항시장,기흥IC,45.827215980964894
7호선,강남구청,발안IC,45.827347662839685
5호선,둔촌동,향남IC,45.8286813168558
3호선,옥수,향남IC,45.830504186315665
3호선,을지로3가,설악IC,45.848751208962724
5호선,방화,마성IC,45.85162864728087
5호선,마포,오산IC,45.857325127254605
3호선,가락시장,발안IC,45.85923468171148
9호선,당산,향남IC,45.86032993247787
5호선,종로3가,설악IC,45.86313525772149
5호선,마포,향남IC,45.86483366274407
2호선,구의,향남IC,45.866627344767835
5호선,오금,서여주IC,45.868137114776914
5호선,왕십리,덕평IC,45.869567061838545
2호선,성수,북여주IC,45.871976390641414
4호선,숙대입구,오산IC,45.87746445339428
5호선,종로3가,양지IC,45.87807669949849
1호선,시청,양지IC,45.883776929611614
2호선,시청,양지IC,45.88628759711034
7호선,온수,화도IC,45.88674566375319
9호선,신방화,기흥IC,45.887053073603354
2호선,왕십리,덕평IC,45.89823259382457
5호선,방화,정남IC,45.89956059492526
8호선,강동구청,이천IC,45.90048462698025
5호선,행당,덕평IC,45.90956142661691
5호선,마장,덕평IC,45.9115427198158
7호선,강남구청,북여주IC,45.91288040343774
2호선,을지로3가,설악IC,45.920823432477256
2호선,아현,남양평IC,45.92128299308707
6호선,한강진,설악IC,45.928992117410694
8호선,가락시장,발안IC,45.92938175508942
6호선,신내,북여주IC,45.94642990749133
7호선,학동,남사진위IC,45.94802124163124
3호선,금호,덕평IC,45.953140369415884
5호선,송정,기흥동탄IC,45.954759227718185
5호선,고덕,강촌IC,45.959988927660135
7호선,상도,남양평IC,45.96133037819443
7호선,상봉,북오산IC,45.96505049516512
9호선,선유도,발안IC,45.974117641593615
2호선,봉천,덕평IC,45.97471703102609
2호선,잠실,이천IC,45.97497269740614
7호선,수락산,수원신갈IC,45.97579230433152
9호선,샛강,양평IC,45.98263124992278
4호선,미아,기흥동탄IC,45.99045843462809
6호선,역촌,기흥동탄IC,45.99453720484827
2호선,용답,양지IC,45.998247456879795
5호선,장한평,북여주IC,45.99915569574408
6호선,효창공원앞,신둔(이천) 하이패스IC,46.00344088784818
2호선,신대방,남사진위IC,46.01919732232881
8호선,모란,평택고덕IC,46.03307104809185
3호선,대청,이천IC,46.040329816115815
6호선,응암,용인IC,46.04573893331411
7호선,면목,정남IC,46.05156265495701
1호선,종각,양지IC,46.052921158702404
2호선,건대입구,향남IC,46.05590452763145
7호선,하계,기흥IC,46.05737496159368
9호선,봉은사,발안IC,46.057387452901274
7호선,숭실대입구,덕평IC,46.05854954303148
2호선,잠실나루,남사진위IC,46.05908661104924
6호선,공덕,남양평IC,46.060132566402395
7호선,신대방삼거리,신둔(이천) 하이패스IC,46.06268865519809
6호선,디지털미디어시티,북오산IC,46.06350867267931
2호선,잠실새내,남사진위IC,46.06408002862705
7호선,신대방삼거리,양평IC,46.06708456491186
5호선,애오개,양지IC,46.069260103621545
8호선,남위례,남여주IC,46.07498987498492
2호선,신림,양평IC,46.07526612207164
1호선,종로3가,신둔(이천) 하이패스IC,46.07655433277004
5호선,군자,오산IC,46.0843983053541
7호선,철산,양지IC,46.089907851645634
7호선,군자,오산IC,46.089933483945416
6호선,한강진,덕평IC,46.09807659992045
5호선,명일,이천IC,46.10128826080514
5호선,양평,오산IC,46.11137706891673
3호선,가락시장,서여주IC,46.11315662333638
7호선,노원,용인IC,46.11670079275188
5호선,공덕,남양평IC,46.11958459208518
7호선,건대입구,향남IC,46.12974945224363
8호선,가락시장,서여주IC,46.130891012090984
3호선,잠원,남사진위IC,46.13348508843686
4호선,회현,신둔(이천) 하이패스IC,46.134933382045325
4호선,서울,신둔(이천) 하이패스IC,46.137095176182235
3호선,독립문,남양평IC,46.13888676981184
2호선,구로디지털단지,남사진위IC,46.13913697637287
7호선,강남구청,남사진위IC,46.140056244806296
2호선,종합운동장,발안IC,46.1406412140263
6호선,공덕,오산IC,46.14136039821623
3호선,잠원,설악IC,46.14423488326823
